Customer_Age,Transaction_Count,Product_Category,Region,Repeat_Customer,Income_Level,Annual_Spend,Average_Discount_Utilized,Session_Duration_Minutes,Page_Views_per_Session,Ad_Clicks_per_Session,Products_Viewed_per_Session,Subscription_Status,Sales_Amount_ImputeMean,Customer_LT_ImputeMean
35,5,C,South,No,High,2648.372853,18.7352958,28.10985702,6,4,10,Subscribed,121.7196423,15429.91058
39,9,C,West,Yes,High,3208.130303,19.77165668,31.80294881,3,2,4,Not_Subscribed,89.2807311,7320.182774
19,2,C,East,Yes,Low,3117.814913,21.31820309,21.85131851,5,1,4,Not_Subscribed,116.161156,14040.28899
38,5,C,West,No,High,2306.578006,11.39165558,15.23737456,6,2,8,Not_Subscribed,107.3457463,11836.43657
53,5,D,South,Yes,Low,2021.379842,14.11416069,48.05574433,3,2,6,Subscribed,136.7636735,19190.91838
61,8,A,North,Yes,High,1070.708101,26.09201324,23.66727295,5,1,1,Subscribed,95.53068035,8882.670088
56,6,A,North,Yes,Low,2262.841028,9.873569224,29.03239897,8,4,3,Subscribed,93.01366408,8253.416019
64,6,A,South,Yes,Low,1231.973668,25.67169618,40.10839735,6,2,2,Subscribed,99.61160788,9902.901971
56,7,C,West,No,Medium,3804.645544,19.06638557,65.29055188,7,0,4,Not_Subscribed,93.93640434,8484.101086
46,5,B,South,Yes,Medium,1439.73921,24.05468778,17.5551355,4,3,1,Not_Subscribed,115.998838,13999.70951
43,5,C,East,Yes,Medium,763.5438738,22.84018416,34.49827214,3,1,1,Subscribed,67.67378783,1918.446958
38,7,A,West,No,Low,2985.64762,10.18778738,22.92447715,8,4,0,Subscribed,78.92635162,4731.587904
34,4,C,South,Yes,High,3178.533797,19.22031841,24.61209695,1,2,5,Not_Subscribed,78.64394157,4660.985392
33,4,B,North,Yes,High,4423.608776,26.69307882,22.79787979,5,4,3,Not_Subscribed,119.0061518,10193.947060490147
48,6,B,South,Yes,Low,3096.417256,15.80290592,18.74345032,6,5,2,Not_Subscribed,134.2122675,18553.06686
26,6,C,West,No,High,2054.663842,29.16476926,29.58708638,5,2,3,Subscribed,97.91101563,9477.753907
48,4,A,South,Yes,Low,4113.553467,16.3053775,15.25497313,5,0,2,Not_Subscribed,96.62356554,9155.891384
31,3,D,North,Yes,High,2931.255019,8.569640917,39.46807567,5,4,4,Subscribed,101.4010433,10350.26082
54,3,A,East,No,Low,856.7612808,14.735867,30.55002936,5,1,5,Not_Subscribed,123.2375661,15809.39151
19,10,D,South,Yes,Medium,3046.327521,28.79256016,34.22434973,6,3,3,Not_Subscribed,81.45293732,5363.234329
63,6,A,South,No,Medium,4586.083454,12.99302123,25.33811388,5,3,3,Not_Subscribed,104.7673797,11191.84491
31,6,C,East,No,High,2283.406815,26.702454,26.32796066,5,1,2,Subscribed,119.5039526,14875.98815
50,4,D,South,No,High,1833.466109,27.03126704,32.87563905,8,4,1,Subscribed,110.0218834,12505.47085
52,1,A,North,Yes,High,1145.612557,13.75466311,18.35949368,3,3,4,Not_Subscribed,103.7916323,10947.90808
56,5,C,East,Yes,High,1181.504849,7.081441451,26.42009566,5,1,4,Subscribed,120.0209219,15005.23046
64,7,A,North,Yes,Medium,2447.47168,23.11394773,21.40386486,3,1,2,Not_Subscribed,45.93535414,-3516.161465
37,4,B,North,Yes,Medium,3180.559209,12.78780748,21.09431189,3,4,3,Subscribed,113.5575064,13389.3766
19,3,B,North,Yes,Low,862.7693233,24.57309036,8.901617594,7,0,2,Not_Subscribed,86.91848634,6729.621584
58,5,A,West,No,High,4728.058651,16.06637121,43.39326589,4,2,5,Subscribed,63.38734206,846.8355157
36,7,C,East,No,Medium,3898.101279,17.13166856,23.13461247,4,1,3,Subscribed,110.224052,12556.013
54,9,A,West,No,Low,3139.807632,24.44773517,41.63376055,2,1,7,Not_Subscribed,127.4731709,16868.29273
35,2,C,West,No,Low,4227.974019,14.55908328,40.68792321,6,3,6,Not_Subscribed,97.25102971,9312.757427
33,6,D,South,Yes,Low,860.8404057,16.07818363,17.14000293,3,4,2,Subscribed,119.0574909,10193.947060490147
21,2,B,East,No,Medium,2645.77495,14.40476172,19.11588764,7,1,3,Not_Subscribed,132.2455652,18061.39129
29,3,D,South,No,Low,3335.419071,14.18351288,55.60502959,7,2,6,Not_Subscribed,126.2982891,16574.57227
46,5,C,West,Yes,High,4228.938078,18.14866442,47.50925942,8,0,7,Not_Subscribed,132.7992906,18199.82265
24,3,A,South,No,Low,4025.61302,25.21998611,29.68481487,6,2,3,Not_Subscribed,114.8425498,13710.63746
31,4,B,North,Yes,Low,1746.811624,14.0442078,32.57373106,7,2,4,Subscribed,101.5086728,10377.16819
29,5,C,West,Yes,Medium,4733.960763,18.10636801,23.69153597,4,3,5,Not_Subscribed,67.96068376,1990.170941
52,4,C,North,Yes,Low,1059.556286,21.76818314,34.32352714,7,1,5,Subscribed,95.07875024,8769.687559
22,5,B,East,No,Medium,4438.101284,11.73598616,22.82818099,2,1,4,Subscribed,83.13506809,5783.767023
34,2,A,South,No,Medium,4869.231123,11.93807012,9.676462357,5,2,3,Subscribed,143.4188543,20854.71359
59,4,B,West,No,High,1297.190855,28.33532818,16.78444213,3,0,7,Subscribed,96.48228375,9120.570938
49,5,A,East,No,Low,3749.297289,23.08836433,30.21092748,7,1,7,Not_Subscribed,102.4640961,10193.947060490147
27,6,A,North,No,High,681.2848345,19.42966691,18.68932764,5,5,5,Subscribed,100.91255216895318,12757.42688
60,10,C,South,No,High,2324.402713,21.19300136,29.32722535,7,2,4,Not_Subscribed,100.8720489,10218.01223
34,5,A,South,Yes,Low,2823.274846,5.732486078,19.25338961,9,3,3,Not_Subscribed,133.9010208,18475.2552
22,6,A,West,Yes,Low,3112.903517,20.45257414,22.17646077,6,3,4,Subscribed,87.54701277,6886.753191
62,7,B,South,No,Medium,4711.717617,17.73772183,38.53165306,5,3,0,Not_Subscribed,103.8921491,10973.03728
59,4,B,South,No,Low,3525.128093,18.64374199,32.47480548,7,2,2,Subscribed,85.15058829,6287.647072
26,7,A,North,Yes,Medium,2665.75078,13.98559567,29.90335579,1,3,5,Not_Subscribed,73.59954978,10193.947060490147
50,6,C,North,Yes,High,4143.537663,7.036847443,38.78963973,3,2,0,Not_Subscribed,87.76461818,6941.154545
53,2,B,North,Yes,High,4777.397694,9.83348084,34.80608593,3,2,5,Not_Subscribed,99.25926406,10193.947060490147
53,3,D,East,No,Medium,599.2976691,28.76861783,44.46563291,11,3,6,Subscribed,100.91255216895318,7853.488877
35,4,C,East,No,Low,4921.345725,15.21748906,25.40140738,4,0,5,Subscribed,86.1515804,6537.895101
26,4,B,South,No,Low,887.5946258,16.6670789,25.70365021,2,0,4,Subscribed,71.87365073,2968.412682
46,5,B,East,Yes,Medium,4164.740507,6.317744746,16.98890734,5,3,5,Not_Subscribed,98.33788855,9584.472137
31,7,D,West,No,High,1761.506386,5.939155739,25.71019283,7,1,2,Subscribed,69.90559252,2476.39813
42,3,A,North,No,Medium,1094.80846,22.92953618,39.64769894,2,2,6,Not_Subscribed,115.2011193,13800.27982
32,3,B,East,No,Low,2479.350379,18.4523666,42.99987372,5,2,5,Not_Subscribed,101.6487951,10412.19876
23,6,D,South,No,Low,3397.804608,17.71764961,39.60305168,2,4,2,Not_Subscribed,70.84897001,2712.242503
59,3,D,North,No,Medium,2214.283303,11.07811326,12.05808133,1,2,5,Not_Subscribed,93.81581846,8453.954615
46,9,B,East,No,Low,745.5443373,23.61876829,40.83145213,6,1,4,Subscribed,84.95687189,6239.217972
32,7,C,North,Yes,High,3197.575128,9.205914478,11.61481377,4,1,4,Subscribed,106.3834902,11595.87255
46,5,B,East,No,Medium,4560.814742,9.748368592,38.98117324,7,0,7,Not_Subscribed,126.8090089,16702.25223
21,6,D,South,Yes,High,2224.469147,16.51780428,26.32215473,7,0,3,Not_Subscribed,62.49655061,624.1376518
35,6,B,East,Yes,High,1473.497499,12.15699655,37.02533314,6,0,6,Not_Subscribed,102.3005216,10575.1304
61,3,C,East,Yes,Medium,2491.598057,11.18657453,16.67551652,6,1,11,Subscribed,96.79734409,9199.336022
56,8,A,East,No,Medium,717.6321997,21.13094111,41.71167633,6,0,4,Not_Subscribed,100.91255216895318,13356.70038
33,10,A,North,No,Low,4192.19413,21.27429363,15.35025254,7,2,2,Subscribed,104.2639326,11065.98314
28,6,B,East,No,Low,4218.533649,25.61292674,23.31545089,4,1,5,Subscribed,84.96061337,6240.153341
31,7,B,East,No,Medium,3146.002085,15.44271417,20.01905372,9,2,4,Subscribed,93.61892129,8404.730322
20,2,D,East,Yes,Medium,2088.963,6.827127276,12.45715147,4,4,4,Not_Subscribed,84.07948286,6019.870716
59,5,C,North,No,Low,4099.02514,11.84165962,30.94527568,6,1,8,Subscribed,121.5201428,15380.03569
55,8,D,South,Yes,Low,2996.091612,29.50013658,48.06089118,7,3,5,Subscribed,100.426233,10106.55824
62,6,D,South,No,Low,4216.695388,19.90646438,56.66905222,4,2,3,Subscribed,138.0238137,19505.95343
59,2,A,South,No,Medium,3341.564567,22.74342712,30.97155787,6,4,4,Subscribed,98.78678372,9696.695931
35,3,D,East,Yes,Medium,4029.824629,5.183945741,41.16681275,2,4,6,Subscribed,85.83186466,6457.966165
37,10,D,North,Yes,Low,3193.533469,17.9551433,32.32094638,6,4,5,Not_Subscribed,69.72571215,2431.428037
42,3,A,South,Yes,High,2363.634807,5.938216438,34.98883195,4,2,8,Not_Subscribed,63.93720647,10193.947060490147
55,4,A,South,No,High,4810.75637,19.2307553,26.57851349,3,3,5,Subscribed,68.31728114,2079.320285
30,9,C,South,Yes,Low,2935.012212,28.01927124,31.95076925,3,2,7,Not_Subscribed,105.342533,11335.63326
21,2,C,West,Yes,Medium,3222.902833,29.21047826,35.37478705,5,0,3,Subscribed,110.1745005,12543.62512
31,5,C,North,Yes,Medium,1492.194377,18.51381688,24.21540271,3,2,3,Not_Subscribed,68.37618596,2094.04649
50,1,B,West,No,High,3315.428552,16.45512013,29.225057,4,2,3,Not_Subscribed,117.9007663,14475.19157
45,5,A,East,Yes,Low,3072.234423,28.62542736,29.41569881,3,4,3,Subscribed,90.33877897,7584.694742
54,9,B,South,Yes,High,1331.772791,21.8402458,38.26403317,6,3,2,Subscribed,102.9358602,10733.96506
25,2,B,East,No,High,768.1419381,6.622481988,19.33967828,9,0,5,Not_Subscribed,132.2444126,18061.10314
61,5,C,North,Yes,Low,3219.616939,16.64313944,29.48457791,5,1,5,Not_Subscribed,117.9367863,14484.19658
51,6,A,East,Yes,High,3936.615212,11.00612546,49.12005469,6,2,3,Not_Subscribed,94.62938704,8657.34676
61,7,B,East,Yes,Medium,2855.306169,16.74510804,41.64060153,4,3,5,Subscribed,82.17615549,5544.038873
22,3,D,South,No,High,1520.476814,16.3866393,43.49179049,3,3,2,Subscribed,56.96369197,-759.0770066
22,7,D,North,Yes,Low,3499.348895,19.55362007,30.2443184,9,2,6,Not_Subscribed,85.61693362,6404.233404
48,7,A,East,Yes,Medium,860.4757697,13.91926226,33.20997564,3,1,5,Subscribed,95.77739522,8944.348806
62,6,B,West,Yes,Medium,2488.251672,9.106761236,40.02236167,9,1,3,Not_Subscribed,80.25640946,5064.102364
26,4,C,South,Yes,High,1235.150413,17.59298586,45.6025553,4,2,4,Subscribed,97.37486066,9343.715165
59,10,B,West,Yes,Medium,1330.06573,25.75507211,10.48397087,8,3,1,Subscribed,101.5370377,10384.25941
49,6,D,South,Yes,Low,1410.322771,21.6003057,16.84558693,3,1,2,Subscribed,95.50288036,8875.720091
50,8,D,East,Yes,High,2240.181757,13.45919665,43.09444101,3,1,4,Not_Subscribed,86.99994838,6749.987096
20,3,C,South,No,Medium,730.1759253,28.38807557,27.23110644,5,0,6,Not_Subscribed,103.3730934,10193.947060490147
47,6,A,East,No,Low,2290.070484,27.80518928,23.28279211,8,2,3,Not_Subscribed,108.838813,12209.70325
29,9,B,West,No,High,2802.683512,10.23370998,17.45839013,3,5,5,Subscribed,78.19201845,4548.004613
46,3,D,East,Yes,Low,2674.824282,5.985439628,24.44983298,4,1,2,Subscribed,128.2186476,17054.6619
20,7,B,South,No,Medium,2222.528452,23.53271771,15.97630717,8,2,7,Not_Subscribed,98.02823735,9507.059339
43,4,C,South,Yes,High,4276.159736,25.69025653,50.91094273,3,1,4,Not_Subscribed,100.3769925,10094.24811
47,3,C,South,Yes,High,1153.970116,29.19661415,29.77563948,3,1,2,Subscribed,114.1642885,13541.07212
26,9,A,West,Yes,Medium,2775.635347,27.24590985,29.42049458,2,1,4,Subscribed,104.6643226,11166.08066
43,4,C,North,No,Low,779.1863763,20.01336921,35.88076675,7,2,6,Subscribed,119.0627327,10193.947060490147
19,4,A,West,No,Medium,820.200555,18.25130848,39.62345169,2,2,3,Subscribed,105.7424833,11435.62083
20,3,B,East,Yes,High,3082.396324,5.696026282,39.45888157,6,1,3,Subscribed,87.75125251,6937.813127
63,2,D,East,Yes,High,3047.082912,11.16641117,40.73621944,5,0,5,Subscribed,107.2300705,11807.51763
21,3,D,West,No,Medium,4451.150808,16.49036879,23.69154449,6,0,3,Not_Subscribed,77.12547585,4281.368963
42,6,A,West,No,Low,3010.43154,20.7125975,27.02133195,2,4,2,Subscribed,102.1711941,10542.79853
30,12,D,East,No,Medium,4819.059592,18.93129583,37.69031655,10,3,5,Not_Subscribed,99.33540019,9833.850047
56,7,A,East,No,Low,719.1268178,23.56589974,24.72610938,3,3,2,Subscribed,100.91255216895318,8959.415714
61,4,A,East,No,Low,941.0345815,11.99417327,29.94893368,6,2,8,Subscribed,97.42924977,9357.312443
52,7,B,North,No,High,698.2963771,19.12381519,33.98763764,5,1,1,Not_Subscribed,100.91255216895318,590.7547725
40,5,B,North,No,Low,1333.745827,7.203556085,37.85185082,7,3,1,Subscribed,89.02550185,7256.375461
26,8,C,West,Yes,High,2935.715499,15.34163809,12.22319038,6,2,5,Not_Subscribed,101.856898,10464.22451
19,4,A,West,Yes,Low,3405.074816,23.75402082,37.1474565,7,2,4,Not_Subscribed,103.1971278,10799.28196
58,7,B,North,No,Low,705.1332108,22.33502134,27.66275942,4,3,5,Not_Subscribed,100.91255216895318,4861.624295
61,5,A,South,No,High,4756.869004,29.76606843,37.07457711,7,2,3,Subscribed,125.3141568,16328.5392
48,2,A,North,Yes,Low,4289.744195,11.94727815,37.76931692,2,0,2,Not_Subscribed,82.67650304,5669.125759
61,4,A,West,No,Medium,1834.75617,17.45473248,46.07915061,6,3,4,Not_Subscribed,119.389144,14847.286
64,6,B,North,Yes,Low,847.343886,13.23826034,43.53453648,7,3,5,Subscribed,108.5438872,12135.97181
19,6,A,South,Yes,High,1264.491829,16.01507785,43.46571663,5,2,6,Not_Subscribed,87.0754538,6768.863451
49,4,A,West,No,High,1071.249862,26.42375325,44.43670319,4,4,4,Not_Subscribed,135.5062179,18876.55446
35,3,C,East,Yes,Medium,1054.777007,22.10522688,32.91378985,5,0,2,Subscribed,76.12726336,4031.815841
30,4,A,West,No,Low,2833.527599,27.06102978,30.32185087,2,2,5,Not_Subscribed,118.3830835,14595.77087
63,5,C,North,No,Medium,1606.313491,10.08777771,38.72817083,8,2,5,Subscribed,120.0116464,15002.91159
22,7,A,North,Yes,Low,2111.628724,26.83402795,37.32080951,5,2,2,Not_Subscribed,86.58759582,6646.898955
59,10,C,South,Yes,Medium,4952.774,6.494056854,26.90933763,6,3,5,Subscribed,127.849306,10193.947060490147
61,7,B,North,Yes,High,3579.41412,27.21498201,34.04823409,5,0,5,Not_Subscribed,94.99906971,8749.767427
27,5,B,South,No,High,4770.413002,13.22684449,29.64903533,6,0,2,Not_Subscribed,105.7738726,11443.46815
60,3,D,West,No,Medium,1141.504498,12.86469084,21.46067092,8,0,4,Subscribed,105.2064368,11301.60919
42,4,A,North,No,Low,2219.627637,17.80221442,42.90460741,7,2,3,Not_Subscribed,97.31382517,9328.456293
51,4,D,West,No,Low,2996.293115,28.51725469,30.55199243,0,1,1,Not_Subscribed,116.2161655,14054.04137
54,8,D,East,No,High,845.4112785,6.194534117,50.48708258,4,1,5,Not_Subscribed,115.8697744,13967.4436
47,8,C,East,No,Low,518.8434963,13.80577438,13.7450773,7,2,1,Subscribed,100.91255216895318,1257.340134
24,4,B,South,No,Medium,3516.954502,26.41429972,24.43221227,7,5,3,Subscribed,126.0868049,16521.70121
23,4,A,North,Yes,Medium,3388.187826,14.90136194,30.32638837,2,4,6,Subscribed,66.75016024,1687.54006
20,8,A,West,No,Low,2348.549645,9.97892244,41.37381098,3,3,5,Not_Subscribed,120.6509241,15162.73102
30,4,C,West,Yes,High,2703.398342,15.61985453,33.99469373,9,1,3,Subscribed,122.5341027,15633.52568
20,6,D,North,Yes,High,2369.493503,14.63881254,33.10472754,7,1,3,Not_Subscribed,78.1806714,4545.167849
43,6,C,West,No,High,608.0227018,27.88540504,18.72736207,8,1,0,Subscribed,100.91255216895318,7945.92856
41,1,D,North,Yes,High,2009.172228,24.04835939,18.43058603,4,3,7,Subscribed,77.88590663,4471.476658
23,5,A,North,Yes,High,1296.870149,17.62788889,33.2250466,2,1,5,Subscribed,95.70157939,8925.394849
60,3,C,East,Yes,Medium,942.908851,29.70926417,16.35894006,6,0,4,Subscribed,93.83931432,8459.828579
59,9,D,North,No,Low,4805.241953,16.63193828,24.6812225,2,5,4,Not_Subscribed,115.5932106,13898.30266
29,4,C,West,Yes,Medium,3197.118763,6.455945771,35.00917329,4,1,4,Subscribed,126.2061749,16551.54373
53,8,B,North,No,High,3778.953279,11.55685805,20.17675728,9,2,5,Not_Subscribed,127.9136762,16978.41905
19,8,C,East,No,High,1919.136845,15.90176201,46.05355962,4,1,5,Subscribed,88.75663947,7189.159867
28,2,A,East,No,Low,2269.162083,8.922565604,42.23936344,3,0,3,Not_Subscribed,95.81556253,8953.890631
56,6,C,South,Yes,Low,1566.157973,28.68912816,14.28580002,4,0,7,Not_Subscribed,66.33123616,1582.809039
51,9,A,West,Yes,Low,936.3455193,24.17122245,20.67628757,2,0,5,Subscribed,83.88259867,5970.649668
43,4,A,North,No,Medium,1305.642368,11.70718001,7.142227555,7,2,4,Not_Subscribed,119.2970327,14824.25817
35,4,C,West,No,Low,4088.813204,19.77011334,22.17408637,7,2,8,Not_Subscribed,132.3116565,18077.91412
38,6,C,West,No,Medium,3548.956123,23.03622893,37.66388477,2,2,4,Subscribed,75.31302256,3828.255641
53,13,C,North,Yes,High,2961.179942,28.53197322,25.86105058,4,2,1,Subscribed,88.15071482,7037.678704
57,6,B,East,Yes,Medium,2637.904428,27.04088373,34.60797244,4,1,2,Subscribed,99.47188486,9867.971215
63,8,B,West,Yes,Low,4650.954276,17.87980565,14.77665682,5,3,6,Not_Subscribed,105.6032232,11400.80579
61,8,D,South,Yes,Medium,827.307265,24.36631549,37.97975255,6,2,2,Subscribed,83.8079296,5951.9824
39,1,C,West,Yes,Medium,1762.70366,19.05361885,24.44890772,6,4,5,Subscribed,108.4812209,10193.947060490147
47,8,D,East,Yes,Medium,2074.720341,18.81759725,30.12169682,8,3,3,Not_Subscribed,90.52321306,7630.803265
60,4,D,South,Yes,Low,4020.916155,7.868548958,29.07125499,4,1,4,Subscribed,99.71095458,9927.738646
47,4,A,South,No,Medium,4966.315791,8.15344145,17.28451479,1,1,1,Subscribed,110.925685,12731.42124
25,2,D,South,Yes,Low,1583.017316,18.23834038,18.46915668,4,2,4,Not_Subscribed,100.1284454,10032.11135
51,6,C,South,No,Medium,4434.383004,11.72153862,39.67794469,6,3,3,Subscribed,91.27228219,7818.070547
64,6,B,North,Yes,Medium,4237.802422,5.525922562,33.98992158,3,3,4,Not_Subscribed,97.80780392,9451.95098
26,3,D,North,No,Medium,1510.958289,23.0709801,40.50049042,4,2,4,Subscribed,98.23274082,9558.185204
37,5,D,North,Yes,Low,2296.996611,5.812164917,33.24658236,1,0,2,Not_Subscribed,92.5997794,8149.944851
57,8,B,South,Yes,Low,2343.527912,19.88192103,31.42990635,7,1,2,Not_Subscribed,94.82407875,8706.019687
42,9,D,East,Yes,Low,4901.993008,18.47984485,12.73989381,2,3,3,Subscribed,131.9729434,17993.23585
36,3,C,West,No,High,1314.013556,29.22036726,27.29633303,9,4,2,Subscribed,111.218389,12804.59724
22,2,D,South,Yes,Low,4096.21087,17.10532848,29.7261568,6,2,4,Not_Subscribed,94.09039364,8522.59841
28,7,A,East,Yes,Medium,2003.867214,6.590035909,49.53107198,5,4,7,Not_Subscribed,113.9390881,13484.77202
32,6,D,West,No,High,3788.916556,18.7921992,36.86956632,10,3,3,Not_Subscribed,93.3236102,8330.902551
25,6,A,South,Yes,Low,2390.049519,26.02740427,45.36061182,7,1,5,Subscribed,123.4624928,15865.62319
36,6,B,West,Yes,Low,3102.618934,29.92123211,35.97537706,5,2,4,Not_Subscribed,107.3928438,10193.947060490147
40,4,B,North,No,High,4246.75298,15.75857934,22.88696773,4,3,5,Not_Subscribed,97.85395712,9463.48928
44,6,D,North,Yes,High,4118.745042,13.00746856,31.17124216,11,2,3,Subscribed,108.9543385,12238.58463
57,10,D,North,No,Low,4398.904326,27.66633242,32.36223646,4,2,5,Subscribed,68.58247696,2145.61924
49,4,B,East,No,High,768.2779641,9.781053227,20.6084443,3,2,3,Not_Subscribed,77.46465062,4366.162655
43,3,A,North,No,Medium,3614.227489,20.38572288,26.15612623,1,1,2,Not_Subscribed,76.12149987,4030.374968
44,0,B,East,Yes,Medium,1129.943195,15.1428606,27.94233006,7,3,3,Not_Subscribed,102.8588619,10714.71547
36,8,B,North,Yes,Medium,2371.183556,6.027059124,46.05619833,5,4,2,Subscribed,134.6503,18662.575
59,3,A,North,No,Low,2968.647868,13.68221186,9.192594746,7,1,3,Subscribed,144.6260029,21156.50073
46,4,B,North,No,Medium,2312.327681,11.63071306,42.05818421,5,1,7,Not_Subscribed,112.761022,13190.25551
56,5,D,East,Yes,High,2838.252541,22.15227885,20.63204765,2,1,4,Subscribed,110.0168895,12504.22237
58,3,D,West,Yes,Medium,4984.36839,28.71976244,16.27920813,5,2,1,Subscribed,63.97884532,994.7113292
50,2,B,East,Yes,High,1108.477912,11.70117968,41.7994213,9,3,5,Subscribed,89.14652401,7286.631001
36,8,D,South,No,Medium,3539.552204,25.28664848,37.31898069,11,2,4,Subscribed,84.24432496,6061.08124
54,4,C,South,Yes,High,2282.004349,6.383995423,42.54518702,6,4,1,Subscribed,87.58304803,6895.762009
36,3,B,East,No,Medium,1098.544095,18.45302525,38.00701948,6,2,1,Subscribed,96.63712363,9159.280907
50,8,C,East,No,Medium,1214.315435,6.763751593,50.59845002,3,1,5,Not_Subscribed,90.55818845,7639.547112
64,5,B,West,Yes,Medium,4771.728978,28.35082478,35.58723837,8,4,5,Not_Subscribed,60.41400379,103.5009481
33,6,B,East,Yes,High,4458.206735,24.15878201,28.43522624,3,1,4,Subscribed,114.9582051,13739.55128
40,7,C,North,No,High,4581.688822,21.44874778,33.42926377,8,2,0,Not_Subscribed,78.54513949,4636.284871
24,10,B,West,No,Medium,4961.897491,25.59740954,42.43469128,7,5,2,Not_Subscribed,104.7849373,11196.23432
43,7,D,East,Yes,High,1437.419255,21.18799489,22.20624675,6,0,5,Not_Subscribed,141.4816534,20370.41335
49,3,C,East,No,High,2099.477018,29.22360993,23.48111417,6,2,4,Subscribed,81.61230817,5403.077042
29,3,B,South,Yes,Low,3511.485635,22.8489487,26.91039985,3,2,10,Subscribed,49.39424955,-2651.437614
25,7,D,West,Yes,Medium,2677.111429,28.11646524,8.954172012,7,1,1,Not_Subscribed,94.27991556,8569.978891
22,3,C,South,No,High,2382.7529,17.9282973,31.38078408,4,4,1,Not_Subscribed,122.0191927,15504.79817
59,3,C,East,No,High,2110.150622,7.926610325,11.13871296,4,7,6,Not_Subscribed,139.1669491,19791.73727
45,3,D,West,Yes,High,3172.012844,18.20444304,30.53059313,10,5,4,Not_Subscribed,75.40900811,3852.252028
22,8,B,North,No,High,3090.170429,8.171820702,38.65289756,6,2,3,Not_Subscribed,109.9339845,12483.49612
43,2,B,East,No,Low,1226.560253,19.81233698,25.23123539,2,4,3,Not_Subscribed,90.69379086,7673.447716
